"Species","Tree_Type","Tree_Count","size_class","Site_ID","Plot_ID","Country","Organization_Name","SiteType","Plot_Type","Plot_Size","tree_index","main_index","_parent_table_name","origin_table","Plot_Permanence","Resample_Main_Plot","Resample_3x3_Subplot","PlantingPattern","Timeframe"
"Brachylaena perrieri","Present",3,"<1cm","1840","S0097MP02","Madagascar","Taotsara","Restoration","Restoration","1x1",168,957,"main","Nested_1x1","Permanent","2","2","Trees were planted with a 6m by 3m spacing.","Y0"
"Brachylaena perrieri","Present",3,"<1cm","1862","S0119MP","Madagascar","Taotsara","Restoration","Restoration","1x1",169,961,"main","Nested_1x1","Permanent","0","0","2*2","Y0"
"Nuxia capitata","Present",1,"<1cm","1835","S0092MP07","Madagascar","Taotsara","Restoration","Restoration","1x1",170,969,"main","Nested_1x1","Permanent","2","2","Trees were planted with a 6m by 3m spacing","Y0"
"Nuxia capitata","Present",1,"<1cm","1835","S0092MP08","Madagascar","Taotsara","Restoration","Restoration","1x1",171,971,"main","Nested_1x1","Permanent","2","2","Trees were planted with a 10m by 10m spacing","Y0"
"Nuxia capitata","Present",1,"<1cm","1835","S0092MP09","Madagascar","Taotsara","Restoration","Restoration","1x1",172,973,"main","Nested_1x1","Permanent","2","2","Trees were planted with a 2m by 2m spacing","Y0"
"Nuxia capitata","Present",1,"<1cm","1835","S0092MP12","Madagascar","Taotsara","Restoration","Restoration","1x1",173,978,"main","Nested_1x1","Permanent","2","2","Trees were planted with a 7m by 7m spacing","Y0"
"Coffea arabica","planted",1,"<10cm planted","1851","S0108MP34","Madagascar","Taotsara","Restoration","Restoration","1x1",174,988,"main","Nested_1x1","Permanent","2","2","Trees were planted with a 6m by 3m spacing.","Y0"
"Trachylobium verrucosum","planted",1,"<10cm planted","1851","S018MP36","Madagascar","Taotsara","Restoration","Restoration","1x1",175,1005,"main","Nested_1x1","Permanent","2","2","2m*2m","Y0"
NA,"planted",NA,"<10cm planted","1851","S018MP36","Madagascar","Taotsara","Restoration","Restoration","1x1",176,1005,"main","Nested_1x1","Permanent","2","2","2m*2m","Y0"
NA,"planted",NA,"<10cm planted","1851","S018MP36","Madagascar","Taotsara","Restoration","Restoration","1x1",177,1005,"main","Nested_1x1","Permanent","2","2","2m*2m","Y0"
NA,"planted",NA,"<10cm planted","1851","S018MP36","Madagascar","Taotsara","Restoration","Restoration","1x1",178,1005,"main","Nested_1x1","Permanent","2","2","2m*2m","Y0"
"Intsia bijuga","planted",1,"<10cm planted","1851","S0108MP37","Madagascar","Taotsara","Restoration","Restoration","1x1",179,1006,"main","Nested_1x1","Permanent","2","2","2m*2m","Y0"
NA,"planted",NA,"<10cm planted","1851","S0108MP37","Madagascar","Taotsara","Restoration","Restoration","1x1",180,1006,"main","Nested_1x1","Permanent","2","2","2m*2m","Y0"
NA,"planted",NA,"<10cm planted","1851","S0108MP37","Madagascar","Taotsara","Restoration","Restoration","1x1",181,1006,"main","Nested_1x1","Permanent","2","2","2m*2m","Y0"
NA,"planted",NA,"<10cm planted","1851","S0108MP37","Madagascar","Taotsara","Restoration","Restoration","1x1",182,1006,"main","Nested_1x1","Permanent","2","2","2m*2m","Y0"
"Citrus sinesis","planted",1,"<10cm planted","1851","S0108MP38","Madagascar","Taotsara","Restoration","Restoration","1x1",183,1007,"main","Nested_1x1","Permanent","2","2","5m*5m","Y0"
NA,"planted",NA,"<10cm planted","1851","S0108MP38","Madagascar","Taotsara","Restoration","Restoration","1x1",184,1007,"main","Nested_1x1","Permanent","2","2","5m*5m","Y0"
"Coffea arabica","planted",1,"<10cm planted","1851","S0108MP39","Madagascar","Taotsara","Restoration","Restoration","1x1",185,1008,"main","Nested_1x1","Permanent","2","2","3m*6m","Y0"
"Coffea arabica","planted",1,"<10cm planted","1851","S0108MP40","Madagascar","Taotsara","Restoration","Restoration","1x1",186,1009,"main","Nested_1x1","Permanent","2","2","3m*6m","Y0"
NA,"planted",NA,"<10cm planted","1851","S0108MP40","Madagascar","Taotsara","Restoration","Restoration","1x1",187,1009,"main","Nested_1x1","Permanent","2","2","3m*6m","Y0"
"Coffea arabica","planted",1,"<10cm planted","1851","S0108MP76","Madagascar","Taotsara","Restoration","Restoration","1x1",188,1010,"main","Nested_1x1","Permanent","2","2","3m*6m","Y0"
NA,"planted",NA,"<10cm planted","1851","S0108MP76","Madagascar","Taotsara","Restoration","Restoration","1x1",189,1010,"main","Nested_1x1","Permanent","2","2","3m*6m","Y0"
"Coffea arabica","planted",1,"<10cm planted","1851","S0108MP77","Madagascar","Taotsara","Restoration","Restoration","1x1",190,1011,"main","Nested_1x1","Permanent","2","2","3m*6m","Y0"
NA,"planted",NA,"<10cm planted","1851","S0108MP77","Madagascar","Taotsara","Restoration","Restoration","1x1",191,1011,"main","Nested_1x1","Permanent","2","2","3m*6m","Y0"
"Coffea arabica","planted",1,"<10cm planted","1851","S0108MP78","Madagascar","Taotsara","Restoration","Restoration","1x1",192,1012,"main","Nested_1x1","Permanent","2","2","3m*6m","Y0"
"Coffea arabica","planted",1,"<10cm planted","1851","S0108MP81","Madagascar","Taotsara","Restoration","Restoration","1x1",193,1013,"main","Nested_1x1","Permanent","2","2","3m*6m","Y0"
"Syzygium aromaticum","planted",1,"<10cm planted","1821","S0078MP1","Madagascar","Taotsara","Restoration","Restoration","1x1",194,1014,"main","Nested_1x1","Permanent","2","2","7m*7m","Y0"
NA,"naturally_regenerating",NA,"<1cm","1821","S0078MP1","Madagascar","Taotsara","Restoration","Restoration","1x1",195,1014,"main","Nested_1x1","Permanent","2","2","7m*7m","Y0"
NA,"Present",NA,"<1cm","1821","S0078MP1","Madagascar","Taotsara","Restoration","Restoration","1x1",196,1014,"main","Nested_1x1","Permanent","2","2","7m*7m","Y0"
"Citrus sinensis","naturally_regenerating",1,"<1cm","1821","S0078MP2","Madagascar","Taotsara","Restoration","Restoration","1x1",197,1015,"main","Nested_1x1","Permanent","2","1","5m*5m","Y0"
"Psiadia altissima","naturally_regenerating",2,"<1cm","1821","S0078MP2","Madagascar","Taotsara","Restoration","Restoration","1x1",198,1015,"main","Nested_1x1","Permanent","2","1","5m*5m","Y0"
NA,"naturally_regenerating",NA,"<1cm","1821","S0078MP2","Madagascar","Taotsara","Restoration","Restoration","1x1",199,1015,"main","Nested_1x1","Permanent","2","1","5m*5m","Y0"
NA,"planted",NA,"<10cm planted","1821","S0078MP4","Madagascar","Taotsara","Restoration","Restoration","1x1",200,1017,"main","Nested_1x1","Permanent","2","2","3m*6m","Y0"
"Citrus sinensis","planted",1,"<10cm planted","1821","S0078MP5","Madagascar","Taotsara","Restoration","Restoration","1x1",201,1018,"main","Nested_1x1","Permanent","2","0","5m*5m","Y0"
"Coffea arabica","planted",1,"<10cm planted","1821","S0078MP8","Madagascar","Taotsara","Restoration","Restoration","1x1",202,1019,"main","Nested_1x1","Permanent","2","2","3m*6m","Y0"
"Coffea arabica","planted",1,"<10cm planted","1821","S0078MP9","Madagascar","Taotsara","Restoration","Restoration","1x1",203,1020,"main","Nested_1x1","Permanent","2","2","3m*6m","Y0"
"Citrus siniensis","planted",1,"<10cm planted","1821","S0078MP10","Madagascar","Taotsara","Restoration","Restoration","1x1",204,1021,"main","Nested_1x1","Permanent","2","2","5m *5m","Y0"
"Citrus sinensis","planted",1,"<10cm planted","1821","S0078MP11","Madagascar","Taotsara","Restoration","Restoration","1x1",205,1022,"main","Nested_1x1","Permanent","2","2","5m * 5m","Y0"
"Citrus sinensis","planted",1,"<10cm planted","1821","S0078MP12","Madagascar","Taotsara","Restoration","Restoration","1x1",206,1023,"main","Nested_1x1","Permanent","2","2","5m * 5m","Y0"
"Citrus sinensis","planted",1,"<10cm planted","1821","S0078MP13","Madagascar","Taotsara","Restoration","Restoration","1x1",207,1024,"main","Nested_1x1","Permanent","2","2","5m * 5m","Y0"
"Nuxia capitata","naturally_regenerating",3,"<1cm","1821","S0078MP13","Madagascar","Taotsara","Restoration","Restoration","1x1",208,1024,"main","Nested_1x1","Permanent","2","2","5m * 5m","Y0"
NA,"naturally_regenerating",NA,"<1cm","1821","S0078MP13","Madagascar","Taotsara","Restoration","Restoration","1x1",209,1024,"main","Nested_1x1","Permanent","2","2","5m * 5m","Y0"
NA,"naturally_regenerating",NA,"<1cm","1821","S0078MP13","Madagascar","Taotsara","Restoration","Restoration","1x1",210,1024,"main","Nested_1x1","Permanent","2","2","5m * 5m","Y0"
"Nuxia capitata","planted",1,"<10cm planted","1821","S0078MP14","Madagascar","Taotsara","Restoration","Restoration","1x1",211,1025,"main","Nested_1x1","Permanent","2","2","2m * 2m","Y0"
"Harungana madagascariensis","planted",1,"<10cm planted","1821","S0078MP14","Madagascar","Taotsara","Restoration","Restoration","1x1",212,1025,"main","Nested_1x1","Permanent","2","2","2m * 2m","Y0"
NA,"planted",NA,"<10cm planted","1821","S0078MP14","Madagascar","Taotsara","Restoration","Restoration","1x1",213,1025,"main","Nested_1x1","Permanent","2","2","2m * 2m","Y0"
NA,"planted",NA,"<10cm planted","1821","S0078MP14","Madagascar","Taotsara","Restoration","Restoration","1x1",214,1025,"main","Nested_1x1","Permanent","2","2","2m * 2m","Y0"
"Coffea arabica","planted",1,"<10cm planted","1821","S0078 MP15","Madagascar","Taotsara","Restoration","Restoration","1x1",215,1026,"main","Nested_1x1","Permanent","2","2","3m* 6m","Y0"
NA,"naturally_regenerating",NA,"<1cm","1821","S0078 MP15","Madagascar","Taotsara","Restoration","Restoration","1x1",216,1026,"main","Nested_1x1","Permanent","2","2","3m* 6m","Y0"
"Citrus sinensis","planted",1,"<10cm planted","1821","S0078MP16","Madagascar","Taotsara","Restoration","Restoration","1x1",217,1027,"main","Nested_1x1","Permanent","2","2","5m * 5m","Y0"
"Harungana madagascariensis","planted",1,"<10cm planted","1821","S0078MP17","Madagascar","Taotsara","Restoration","Restoration","1x1",218,1028,"main","Nested_1x1","Permanent","2","0","2m * 2m","Y0"
NA,"planted",NA,"<10cm planted","1821","S0078MP17","Madagascar","Taotsara","Restoration","Restoration","1x1",219,1028,"main","Nested_1x1","Permanent","2","0","2m * 2m","Y0"
NA,"planted",NA,"<10cm planted","1821","S0078MP17","Madagascar","Taotsara","Restoration","Restoration","1x1",220,1028,"main","Nested_1x1","Permanent","2","0","2m * 2m","Y0"
NA,"planted",NA,"<10cm planted","1821","S0078MP17","Madagascar","Taotsara","Restoration","Restoration","1x1",221,1028,"main","Nested_1x1","Permanent","2","0","2m * 2m","Y0"
"Psiadia altissima","planted",1,"<10cm planted","1821","S0078MP18","Madagascar","Taotsara","Restoration","Restoration","1x1",222,1029,"main","Nested_1x1","Permanent","2","0","7m * 7m","Y0"
"Albizzia gummifera","naturally_regenerating",1,"<1cm","1821","S0078MP18","Madagascar","Taotsara","Restoration","Restoration","1x1",223,1029,"main","Nested_1x1","Permanent","2","0","7m * 7m","Y0"
NA,"naturally_regenerating",NA,"<1cm","1821","S0078MP18","Madagascar","Taotsara","Restoration","Restoration","1x1",224,1029,"main","Nested_1x1","Permanent","2","0","7m * 7m","Y0"
NA,"planted",NA,"<10cm planted","1825","S0082MP1","Madagascar","Taotsara","Restoration","Restoration","1x1",225,1030,"main","Nested_1x1","Permanent","2","1","2m * 2m","Y0"
NA,"planted",NA,"<10cm planted","1825","S0082MP1","Madagascar","Taotsara","Restoration","Restoration","1x1",226,1030,"main","Nested_1x1","Permanent","2","1","2m * 2m","Y0"
"Coffea arabica","planted",1,"<10cm planted","1825","S0082MP2","Madagascar","Taotsara","Restoration","Restoration","1x1",227,1031,"main","Nested_1x1","Permanent","2","1","3m* 6m","Y0"
NA,"planted",NA,"<10cm planted","1825","S0082MP2","Madagascar","Taotsara","Restoration","Restoration","1x1",228,1031,"main","Nested_1x1","Permanent","2","1","3m* 6m","Y0"
"Nuxia capitata","naturally_regenerating",2,"<1cm","1828","S0085MP1","Madagascar","Taotsara","Restoration","Restoration","1x1",229,1032,"main","Nested_1x1","Permanent","2","0","2m* 2m","Y0"
"Harungana madagascariensis","planted",1,"<10cm planted","1828","S0085MP1","Madagascar","Taotsara","Restoration","Restoration","1x1",230,1032,"main","Nested_1x1","Permanent","2","0","2m* 2m","Y0"
NA,"planted",NA,"<10cm planted","1828","S0085MP1","Madagascar","Taotsara","Restoration","Restoration","1x1",231,1032,"main","Nested_1x1","Permanent","2","0","2m* 2m","Y0"
