"","Species","Tree_Type","Tree_Count","size_class","Site_ID","Plot_ID","Country","Organization_Name","SiteType","Plot_Type","Plot_Size","tree_index","main_index","_parent_table_name","origin_table","destination_table","Plot_Permanence","Resample_Main_Plot","Resample_3x3_Subplot","PlantingPattern","Timeframe","submitted_species_name","name_validation","score","data_source_title"
"1139","None",NA,NA,NA,"1764","S0021MP4","Madagascar","Amadese","Restoration","Restoration","3x3",882,1817,"main","Nested_3x3_within_30x30_2",NA,"Permanent",2,2,"5m*5m","Y0","None","Needs Review",NA,NA
"1140","None",NA,NA,NA,"1792","S0049MP1","Madagascar","Amadese","Restoration","Restoration","3x3",883,1818,"main","Nested_3x3_within_30x30_2",NA,"Permanent",0,2,"3m * 3m","Y0","None","Needs Review",NA,NA
"1141","None","planted",NA,"<10cm planted","1792","S0049MP2","Madagascar","Amadese","Restoration","Restoration","3x3",884,1820,"main","Nested_3x3_within_30x30_2",NA,"Permanent",0,2,"4m * 4m","Y0","None","Needs Review",NA,NA
"1142","None","planted",NA,"<10cm planted","1792","S0049MP2","Madagascar","Amadese","Restoration","Restoration","3x3",885,1820,"main","Nested_3x3_within_30x30_2",NA,"Permanent",0,2,"4m * 4m","Y0","None","Needs Review",NA,NA
"1143","None","planted",NA,"<10cm planted","1792","S0049MP2","Madagascar","Amadese","Restoration","Restoration","3x3",886,1820,"main","Nested_3x3_within_30x30_2",NA,"Permanent",0,2,"4m * 4m","Y0","None","Needs Review",NA,NA
"1144","None","don_t_know",NA,"1 - 9.9cm","1775","S0032MP1","Madagascar","Amadese","Restoration","Restoration","3x3",887,1821,"main","Nested_3x3_within_30x30_2",NA,"Permanent",2,2,"5m*5m","Y0","None","Needs Review",NA,NA
"1145","None",NA,NA,NA,"1786","S0043MP6","Madagascar","Amadese","Restoration","Restoration","3x3",888,1823,"main","Nested_3x3_within_30x30_2",NA,"Permanent",2,2,"2m*2.5m","Y0","None","Needs Review",NA,NA
"1146","None",NA,NA,NA,"1773","S0030MP7","Madagascar","Amadese","Restoration","Restoration","3x3",890,1826,"main","Nested_3x3_within_30x30_2",NA,"Permanent",2,2,"1.5m*1.5m","Y0","None","Needs Review",NA,NA
"1147","None",NA,NA,NA,"1790","S0047MP1","Madagascar","Amadese","Restoration","Restoration","3x3",891,1828,"main","Nested_3x3_within_30x30_2",NA,"Permanent",2,2,"2m * 1,5m","Y0","None","Needs Review",NA,NA
"1148","None",NA,NA,NA,"1773","S0030MP6","Madagascar","Amadese","Restoration","Restoration","3x3",893,1831,"main","Nested_3x3_within_30x30_2",NA,"Permanent",2,2,"1.5m*1.5m","Y0","None","Needs Review",NA,NA
"1149","None",NA,NA,NA,"1786","S0043MP4","Madagascar","Amadese","Restoration","Restoration","3x3",894,1832,"main","Nested_3x3_within_30x30_2",NA,"Permanent",2,2,"2m*2m","Y0","None","Needs Review",NA,NA
"1150",NA,"don_t_know",NA,"1 - 9.9cm","1749","S0006MP19","Madagascar","Amadese","Restoration","Restoration","3x3",896,1833,"main","Nested_3x3_within_30x30_2",NA,"Permanent",0,0,"C'est une parcelle dominée a 70% par l' ''Eucalyptus robusta'' avec une distance d'espacement qui varie entre 5m sur 5m","Y0",NA,"Needs Review",NA,NA
"1151","None",NA,NA,NA,"1782","S0039MP1","Madagascar","Amadese","Restoration","Restoration","3x3",898,1835,"main","Nested_3x3_within_30x30_2",NA,"Permanent",0,2,"4m * 4m","Y0","None","Needs Review",NA,NA
"1152","None",NA,NA,NA,"1773","S0030MP5","Madagascar","Amadese","Restoration","Restoration","3x3",901,1839,"main","Nested_3x3_within_30x30_2",NA,"Permanent",2,2,"1.5m*1.5m","Y0","None","Needs Review",NA,NA
"1153","None",NA,NA,NA,"1781","S0038MP2","Madagascar","Amadese","Restoration","Restoration","3x3",902,1841,"main","Nested_3x3_within_30x30_2",NA,"Permanent",0,2,"5m * 5m","Y0","None","Needs Review",NA,NA
"1154","None",NA,NA,NA,"1786","S0043MP22","Madagascar","Amadese","Restoration","Restoration","3x3",903,1842,"main","Nested_3x3_within_30x30_2",NA,"Permanent",2,2,"2m*2m","Y0","None","Needs Review",NA,NA
"1155","None",NA,NA,NA,"1773","S0030MP3","Madagascar","Amadese","Restoration","Restoration","3x3",904,1843,"main","Nested_3x3_within_30x30_2",NA,"Permanent",2,2,"1.5m*1.5m","Y0","None","Needs Review",NA,NA
"1156","None",NA,NA,NA,"1786","S0043MP23","Madagascar","Amadese","Restoration","Restoration","3x3",906,1846,"main","Nested_3x3_within_30x30_2",NA,"Permanent",2,2,"2m*2m","Y0","None","Needs Review",NA,NA
"1157",NA,"don_t_know",NA,"1 - 9.9cm","1749","S0006MP21","Madagascar","Amadese","Restoration","Restoration","3x3",909,1847,"main","Nested_3x3_within_30x30_2",NA,"Permanent",0,2,"Du côté Nord Est, Sud Est et Sud Ouest, il y a la plantation des arbres tree planting avec un espacement de 2m20 sur 2m20.
Du côté Nord Ouest et Sud Ouest, lu y a des arbres qui ont déjà existé avant le projet, se trouvant dans un ravin de +5m de profondeur..","Y0",NA,"Needs Review",NA,NA
"1158","None",NA,NA,NA,"1783","S0040MP1","Madagascar","Amadese","Restoration","Restoration","3x3",910,1848,"main","Nested_3x3_within_30x30_2",NA,"Permanent",0,2,"5m * 5m","Y0","None","Needs Review",NA,NA
"1159","None",NA,NA,NA,"1772","S0029MP1","Madagascar","Amadese","Restoration","Restoration","3x3",911,1849,"main","Nested_3x3_within_30x30_2",NA,"Permanent",2,2,"1.5m*1.5m","Y0","None","Needs Review",NA,NA
"1160","None",NA,NA,NA,"1772","S0029MP2","Madagascar","Amadese","Restoration","Restoration","3x3",912,1852,"main","Nested_3x3_within_30x30_2",NA,"Permanent",2,2,"3m*3m","Y0","None","Needs Review",NA,NA
"1161","None","don_t_know",NA,"1 - 9.9cm","1786","S0043MP24","Madagascar","Amadese","Restoration","Restoration","3x3",914,1855,"main","Nested_3x3_within_30x30_2",NA,"Permanent",2,2,"2m*2m","Y0","None","Needs Review",NA,NA
"1162","None",NA,NA,NA,"1783","S0040MP2","Madagascar","Amadese","Restoration","Restoration","3x3",915,1857,"main","Nested_3x3_within_30x30_2",NA,"Permanent",2,2,"2m * 2m","Y0","None","Needs Review",NA,NA
"1163","None",NA,NA,NA,"1772","S0029MP3","Madagascar","Amadese","Restoration","Restoration","3x3",916,1859,"main","Nested_3x3_within_30x30_2",NA,"Permanent",2,2,"3m*3m","Y0","None","Needs Review",NA,NA
"1164","None",NA,NA,NA,"1758","S0015MP64","Madagascar","Amadese","Restoration","Restoration","3x3",917,1863,"main","Nested_3x3_within_30x30_2",NA,"Permanent",2,2,"3m*3m","Y0","None","Needs Review",NA,NA
"1165","None",NA,NA,NA,"1786","S0043MP26","Madagascar","Amadese","Restoration","Restoration","3x3",920,1867,"main","Nested_3x3_within_30x30_2",NA,"Permanent",2,2,"1.5m*1.5m","Y0","None","Needs Review",NA,NA
"1166","None",NA,NA,NA,"1761","S0018MP1","Madagascar","Amadese","Restoration","Restoration","3x3",926,1873,"main","Nested_3x3_within_30x30_2",NA,"Permanent",2,2,"1.5m*1.5m","Y0","None","Needs Review",NA,NA
"1167","None","planted",NA,"<10cm planted","1788","S0045MP1","Madagascar","Amadese","Restoration","Restoration","3x3",927,1874,"main","Nested_3x3_within_30x30_2",NA,"Permanent",2,2,"5m*5m","Y0","None","Needs Review",NA,NA
"1168","None",NA,NA,NA,"1760","S0017MP1","Madagascar","Amadese","Restoration","Restoration","3x3",929,1876,"main","Nested_3x3_within_30x30_2",NA,"Permanent",2,2,"1.5m*1.5m","Y0","None","Needs Review",NA,NA
"1169","None",NA,NA,NA,"1769","S0026MP1","Madagascar","Amadese","Restoration","Restoration","3x3",930,1878,"main","Nested_3x3_within_30x30_2",NA,"Permanent",0,2,"5m * 5m","Y0","None","Needs Review",NA,NA
"1170","None",NA,NA,NA,"1788","S0045MP9","Madagascar","Amadese","Restoration","Restoration","3x3",931,1879,"main","Nested_3x3_within_30x30_2",NA,"Permanent",2,2,"3m*3m","Y0","None","Needs Review",NA,NA
"1171","None",NA,NA,NA,"1760","S0017MP2","Madagascar","Amadese","Restoration","Restoration","3x3",932,1883,"main","Nested_3x3_within_30x30_2",NA,"Permanent",2,2,"2m*2m","Y0","None","Needs Review",NA,NA
"1172","None",NA,NA,NA,"1771","S0028MP1","Madagascar","Amadese","Restoration","Restoration","3x3",934,1885,"main","Nested_3x3_within_30x30_2",NA,"Permanent",2,2,"2m * 2m","Y0","None","Needs Review",NA,NA
"1173","None",NA,NA,NA,"1788","S0045MP7","Madagascar","Amadese","Restoration","Restoration","3x3",935,1888,"main","Nested_3x3_within_30x30_2",NA,"Permanent",2,2,"2m*2m","Y0","None","Needs Review",NA,NA
"1174","None",NA,NA,NA,"1758","S0015MP94","Madagascar","Amadese","Restoration","Restoration","3x3",936,1890,"main","Nested_3x3_within_30x30_2",NA,"Permanent",2,2,"2m * 3m","Y0","None","Needs Review",NA,NA
"1175","None","planted",NA,"<10cm planted","1760","S0017MP3","Madagascar","Amadese","Restoration","Restoration","3x3",937,1891,"main","Nested_3x3_within_30x30_2",NA,"Permanent",2,2,"1.5m*1.5m","Y0","None","Needs Review",NA,NA
"1176","None",NA,NA,NA,"1760","S0017MP4","Madagascar","Amadese","Restoration","Restoration","3x3",938,1895,"main","Nested_3x3_within_30x30_2",NA,"Permanent",2,2,"2m*2m","Y0","None","Needs Review",NA,NA
"1177","None",NA,NA,NA,"1758","S0015MP95","Madagascar","Amadese","Restoration","Restoration","3x3",940,1898,"main","Nested_3x3_within_30x30_2",NA,"Permanent",2,2,"2m * 3m","Y0","None","Needs Review",NA,NA
"1178","None",NA,NA,NA,"1747","S0004MP1","Madagascar","Amadese","Restoration","Restoration","3x3",941,1900,"main","Nested_3x3_within_30x30_2",NA,"Permanent",2,2,"3m*3m","Y0","None","Needs Review",NA,NA
"1179","None",NA,NA,NA,"1761","S0018MP4","Madagascar","Amadese","Restoration","Restoration","3x3",944,1903,"main","Nested_3x3_within_30x30_2",NA,"Permanent",2,2,"2m * 3m","Y0","None","Needs Review",NA,NA
"1180","None",NA,NA,NA,"1773","S003MP1","Madagascar","Amadese","Restoration","Restoration","3x3",945,1904,"main","Nested_3x3_within_30x30_2",NA,"Permanent",2,2,"3m*3m","Y0","None","Needs Review",NA,NA
"1181",NA,"don_t_know",NA,"1 - 9.9cm","1758","S0015MP43","Madagascar","Amadese","Restoration","Restoration","3x3",946,1907,"main","Nested_3x3_within_30x30_2",NA,"Permanent",2,2,"Les arbres ont été plantés avec un espacement de 2m20 sur 2m20","Y0",NA,"Needs Review",NA,NA
"1182","None",NA,NA,NA,"1761","S0018MP6","Madagascar","Amadese","Restoration","Restoration","3x3",947,1909,"main","Nested_3x3_within_30x30_2",NA,"Permanent",2,2,"2m * 3m","Y0","None","Needs Review",NA,NA
"1183","None",NA,NA,NA,"1766","S0023MP1","Madagascar","Amadese","Restoration","Restoration","3x3",948,1911,"main","Nested_3x3_within_30x30_2",NA,"Permanent",2,2,"1.5m*1.5m","Y0","None","Needs Review",NA,NA
"1184","None",NA,NA,NA,"1761","S0018MP5","Madagascar","Amadese","Restoration","Restoration","3x3",949,1920,"main","Nested_3x3_within_30x30_2",NA,"Permanent",2,2,"2m * 3m","Y0","None","Needs Review",NA,NA
"1185","None",NA,NA,NA,"1761","S0018MP9","Madagascar","Amadese","Restoration","Restoration","3x3",951,1925,"main","Nested_3x3_within_30x30_2",NA,"Permanent",2,2,"2m * 3m","Y0","None","Needs Review",NA,NA
"1186","None",NA,NA,NA,"1761","S0018MP8","Madagascar","Amadese","Restoration","Restoration","3x3",954,1929,"main","Nested_3x3_within_30x30_2",NA,"Permanent",2,2,"2m * 3m","Y0","None","Needs Review",NA,NA
"1187","None",NA,NA,NA,"1758","S0015MP96","Madagascar","Amadese","Restoration","Restoration","3x3",955,1934,"main","Nested_3x3_within_30x30_2",NA,"Permanent",0,2,"5m * 4m","Y0","None","Needs Review",NA,NA
"1188","None",NA,NA,NA,"1749","S0006MP10","Madagascar","Amadese","Restoration","Restoration","3x3",957,1951,"main","Nested_3x3_within_30x30_2",NA,"Permanent",2,2,"2m×2m","Y0","None","Needs Review",NA,NA
"1189","None",NA,NA,NA,"1749","S0006MP1","Madagascar","Amadese","Restoration","Restoration","3x3",961,1964,"main","Nested_3x3_within_30x30_2",NA,"Permanent",2,2,"2m×2m","Y0","None","Needs Review",NA,NA
"1190","None",NA,NA,NA,"1749","S0006MP12","Madagascar","Amadese","Restoration","Restoration","3x3",964,1972,"main","Nested_3x3_within_30x30_2",NA,"Permanent",2,2,"2m×2m","Y0","None","Needs Review",NA,NA
"1191","None",NA,NA,NA,"1749","S0006MP4","Madagascar","Amadese","Restoration","Restoration","3x3",966,1977,"main","Nested_3x3_within_30x30_2",NA,"Permanent",2,2,"2m×2m","Y0","None","Needs Review",NA,NA
"1192","None",NA,NA,NA,"1749","S0006MP5","Madagascar","Amadese","Restoration","Restoration","3x3",967,1978,"main","Nested_3x3_within_30x30_2",NA,"Permanent",2,2,"Les arbres ont été plantés avec un espacement de 2m×2m","Y0","None","Needs Review",NA,NA
"1193","None",NA,NA,NA,"1789","S0046MP7","Madagascar","Amadese","Restoration","Restoration","3x3",968,1979,"main","Nested_3x3_within_30x30_2",NA,"Permanent",2,2,"3m*3m","Y0","None","Needs Review",NA,NA
"1194","None",NA,NA,NA,"1749","S0006MP6","Madagascar","Amadese","Restoration","Restoration","3x3",969,1981,"main","Nested_3x3_within_30x30_2",NA,"Permanent",2,2,"2m×2m","Y0","None","Needs Review",NA,NA
"1195","None",NA,NA,NA,"1789","S0046MP1","Madagascar","Amadese","Restoration","Restoration","3x3",970,1983,"main","Nested_3x3_within_30x30_2",NA,"Permanent",2,2,"2m*2.5m","Y0","None","Needs Review",NA,NA
"1196","None",NA,NA,NA,"1749","S0006MP8","Madagascar","Amadese","Restoration","Restoration","3x3",971,1984,"main","Nested_3x3_within_30x30_2",NA,"Permanent",2,2,"2m×2m","Y0","None","Needs Review",NA,NA
"1197","None",NA,NA,NA,"1749","S0006MP9","Madagascar","Amadese","Restoration","Restoration","3x3",972,1985,"main","Nested_3x3_within_30x30_2",NA,"Permanent",2,2,"2m×2m","Y0","None","Needs Review",NA,NA
"1198","None",NA,NA,NA,"1750","S0007MP1","Madagascar","Amadese","Restoration","Restoration","3x3",974,1987,"main","Nested_3x3_within_30x30_2",NA,"Permanent",2,2,"2m×2m","Y0","None","Needs Review",NA,NA
"1199","None",NA,NA,NA,"1750","S0007MP2","Madagascar","Amadese","Restoration","Restoration","3x3",975,1988,"main","Nested_3x3_within_30x30_2",NA,"Permanent",2,2,"2m×2m","Y0","None","Needs Review",NA,NA
"1200","None",NA,NA,NA,"1750","S0007MP3","Madagascar","Amadese","Restoration","Restoration","3x3",976,1989,"main","Nested_3x3_within_30x30_2",NA,"Permanent",2,2,"2m×2m","Y0","None","Needs Review",NA,NA
"1201","None",NA,NA,NA,"1750","S0007MP4","Madagascar","Amadese","Restoration","Restoration","3x3",977,1990,"main","Nested_3x3_within_30x30_2",NA,"Permanent",2,2,"2m×2m","Y0","None","Needs Review",NA,NA
"1202","None",NA,NA,NA,"1750","S0007MP5","Madagascar","Amadese","Restoration","Restoration","3x3",978,1991,"main","Nested_3x3_within_30x30_2",NA,"Permanent",2,2,"2m×2m","Y0","None","Needs Review",NA,NA
"1203","None",NA,NA,NA,"1789","S0046MP8","Madagascar","Amadese","Restoration","Restoration","3x3",979,1992,"main","Nested_3x3_within_30x30_2",NA,"Permanent",2,2,"5m*5m","Y0","None","Needs Review",NA,NA
"1204","None",NA,NA,NA,"1750","S0007MP6","Madagascar","Amadese","Restoration","Restoration","3x3",980,1993,"main","Nested_3x3_within_30x30_2",NA,"Permanent",2,2,"2m×2m","Y0","None","Needs Review",NA,NA
"1205","None",NA,NA,NA,"1750","S0007MP7","Madagascar","Amadese","Restoration","Restoration","3x3",981,1994,"main","Nested_3x3_within_30x30_2",NA,"Permanent",2,2,"10m from the SW wedge and 7m from the opposite side","Y0","None","Needs Review",NA,NA
"1206","None",NA,NA,NA,"1750","S0007MP8","Madagascar","Amadese","Restoration","Restoration","3x3",982,1995,"main","Nested_3x3_within_30x30_2",NA,"Permanent",2,2,"10m from the SW wedge and 7m from the opposite side","Y0","None","Needs Review",NA,NA
"1207","None",NA,NA,NA,"1750","S0007MP9","Madagascar","Amadese","Restoration","Restoration","3x3",983,1996,"main","Nested_3x3_within_30x30_2",NA,"Permanent",2,2,"2m×2m","Y0","None","Needs Review",NA,NA
"1208","None",NA,NA,NA,"1750","S0007MP10","Madagascar","Amadese","Restoration","Restoration","3x3",984,1998,"main","Nested_3x3_within_30x30_2",NA,"Permanent",2,2,"2m×2m","Y0","None","Needs Review",NA,NA
"1209","None",NA,NA,NA,"1765","S0022MP4","Madagascar","Amadese","Restoration","Restoration","3x3",985,1999,"main","Nested_3x3_within_30x30_2",NA,"Permanent",2,2,"2m*2.5m","Y0","None","Needs Review",NA,NA
"1210","None",NA,NA,NA,"1750","S0007MP11","Madagascar","Amadese","Restoration","Restoration","3x3",986,2000,"main","Nested_3x3_within_30x30_2",NA,"Permanent",2,2,"3m×3m","Y0","None","Needs Review",NA,NA
"1211","None",NA,NA,NA,"1763","S0020MP1","Madagascar","Amadese","Restoration","Restoration","3x3",987,2002,"main","Nested_3x3_within_30x30_2",NA,"Permanent",2,2,"2m×2m","Y0","None","Needs Review",NA,NA
"1212","None",NA,NA,NA,"1763","S0020MP2","Madagascar","Amadese","Restoration","Restoration","3x3",988,2003,"main","Nested_3x3_within_30x30_2",NA,"Permanent",2,2,"2m×2m","Y0","None","Needs Review",NA,NA
"1213","None",NA,NA,NA,"1763","S0020MP3","Madagascar","Amadese","Restoration","Restoration","3x3",989,2005,"main","Nested_3x3_within_30x30_2",NA,"Permanent",2,2,"2m×2m","Y0","None","Needs Review",NA,NA
"1214","None",NA,NA,NA,"1763","S0020MP5","Madagascar","Amadese","Restoration","Restoration","3x3",990,2006,"main","Nested_3x3_within_30x30_2",NA,"Permanent",2,2,"2m×2m","Y0","None","Needs Review",NA,NA
"1215","None",NA,NA,NA,"1763","S0020MP6","Madagascar","Amadese","Restoration","Restoration","3x3",991,2007,"main","Nested_3x3_within_30x30_2",NA,"Permanent",2,2,"2m×2m","Y0","None","Needs Review",NA,NA
"1216","None",NA,NA,NA,"1765","S0022MP2","Madagascar","Amadese","Restoration","Restoration","3x3",992,2008,"main","Nested_3x3_within_30x30_2",NA,"Permanent",1,0,"5m*5m","Y0","None","Needs Review",NA,NA
"1217","None",NA,NA,NA,"1762","S0019MP1NJ","Madagascar","Amadese","Restoration","Restoration","3x3",993,2009,"main","Nested_3x3_within_30x30_2",NA,"Permanent",2,2,"2m×2m","Y0","None","Needs Review",NA,NA
"1218","None",NA,NA,NA,"1762","S0019MP2","Madagascar","Amadese","Restoration","Restoration","3x3",994,2010,"main","Nested_3x3_within_30x30_2",NA,"Permanent",2,2,"2m×2m","Y0","None","Needs Review",NA,NA
"1219","None",NA,NA,NA,"1762","S0019MP3","Madagascar","Amadese","Restoration","Restoration","3x3",995,2011,"main","Nested_3x3_within_30x30_2",NA,"Permanent",2,2,"2m×2m","Y0","None","Needs Review",NA,NA
"1220","None",NA,NA,NA,"1762","S0019MP4","Madagascar","Amadese","Restoration","Restoration","3x3",996,2013,"main","Nested_3x3_within_30x30_2",NA,"Permanent",2,2,"2m×2m","Y0","None","Needs Review",NA,NA
"1221","None",NA,NA,NA,"1765","S0022MP6","Madagascar","Amadese","Restoration","Restoration","3x3",997,2016,"main","Nested_3x3_within_30x30_2",NA,"Permanent",2,2,"3m*3m","Y0","None","Needs Review",NA,NA
"1222","None",NA,NA,NA,"1762","S0019MP8","Madagascar","Amadese","Restoration","Restoration","3x3",998,2018,"main","Nested_3x3_within_30x30_2",NA,"Permanent",1,2,"2m×2m","Y0","None","Needs Review",NA,NA
"1223","None",NA,NA,NA,"1765","S0022MP8","Madagascar","Amadese","Restoration","Restoration","3x3",1000,2020,"main","Nested_3x3_within_30x30_2",NA,"Permanent",2,2,"1.5m*1.5m","Y0","None","Needs Review",NA,NA
"1224","None",NA,NA,NA,"1758","S0015MP1","Madagascar","Amadese","Restoration","Restoration","3x3",1001,2023,"main","Nested_3x3_within_30x30_2",NA,"Permanent",2,2,"2m×3m","Y0","None","Needs Review",NA,NA
"1225","None",NA,NA,NA,"1758","S0015MP8","Madagascar","Amadese","Restoration","Restoration","3x3",1007,2034,"main","Nested_3x3_within_30x30_2",NA,"Permanent",2,2,"2m×2m","Y0","None","Needs Review",NA,NA
"1226","None","don_t_know",NA,"1 - 9.9cm","1766","S0023MP4","Madagascar","Amadese","Restoration","Restoration","3x3",1008,2040,"main","Nested_3x3_within_30x30_2",NA,"Permanent",2,2,"5m*5m","Y0","None","Needs Review",NA,NA
"1227","None",NA,NA,NA,"1758","S0015MP12","Madagascar","Amadese","Restoration","Restoration","3x3",1009,2041,"main","Nested_3x3_within_30x30_2",NA,"Permanent",2,2,"2m×3m","Y0","None","Needs Review",NA,NA
"1228","None",NA,NA,NA,"1764","S0021MP1","Madagascar","Amadese","Restoration","Restoration","3x3",1012,2043,"main","Nested_3x3_within_30x30_2",NA,"Permanent",1,1,"5m*4m","Y0","None","Needs Review",NA,NA
"1229","None",NA,NA,NA,"1764","S0021MP2","Madagascar","Amadese","Restoration","Restoration","3x3",1013,2046,"main","Nested_3x3_within_30x30_2",NA,"Permanent",2,2,"5m*4m","Y0","None","Needs Review",NA,NA
"1230","None",NA,NA,NA,"1758","S0015MP16","Madagascar","Amadese","Restoration","Restoration","3x3",1014,2047,"main","Nested_3x3_within_30x30_2",NA,"Permanent",2,2,"2m×2m","Y0","None","Needs Review",NA,NA
"1231","None",NA,NA,NA,"1776","S0033MP1","Madagascar","Amadese","Restoration","Restoration","3x3",1015,2048,"main","Nested_3x3_within_30x30_2",NA,"Permanent",1,2,"5m*5m","Y0","None","Needs Review",NA,NA
"1232","None",NA,NA,NA,"1776","S0033MP2","Madagascar","Amadese","Restoration","Restoration","3x3",1017,2051,"main","Nested_3x3_within_30x30_2",NA,"Permanent",2,2,"2m*2m","Y0","None","Needs Review",NA,NA
"1233","None",NA,NA,NA,"1776","S0033MP4","Madagascar","Amadese","Restoration","Restoration","3x3",1019,2057,"main","Nested_3x3_within_30x30_2",NA,"Permanent",2,2,"2m*2m","Y0","None","Needs Review",NA,NA
"1234","None",NA,NA,NA,"1758","S0015MP23","Madagascar","Amadese","Restoration","Restoration","3x3",1020,2058,"main","Nested_3x3_within_30x30_2",NA,"Permanent",2,2,"2m×2m","Y0","None","Needs Review",NA,NA
"1235","None",NA,NA,NA,"1770","S0027MP1","Madagascar","Amadese","Restoration","Restoration","3x3",1022,2066,"main","Nested_3x3_within_30x30_2",NA,"Permanent",2,2,"2m*2.5m","Y0","None","Needs Review",NA,NA
"1236","None",NA,NA,NA,"1758","S0015MP29","Madagascar","Amadese","Restoration","Restoration","3x3",1024,2070,"main","Nested_3x3_within_30x30_2",NA,"Permanent",2,2,"2m×2m","Y0","None","Needs Review",NA,NA
