"Organization_Name","Site_ID","size_class","Species","Already Present","Planted","Unknown"
"FAFIALA","1796","<10cm planted","Persea americana",NA,62.0095079464224,NA
"FAFIALA","1796","<10cm planted","Syzygium parkeri",NA,37.2057047678534,NA
"FAFIALA","1796","<10cm planted","Trachylobium verrucosum",NA,148.822819071414,NA
"FAFIALA","1796","<10cm planted","Trema orientalis",NA,7242.71052814213,NA
"FAFIALA","1796","<10cm planted","Weinmannia rutenbergii",NA,124.019015892845,NA
"FAFIALA","1797","1 - 9.9cm","Albizia gummifera",121.362119141261,NA,NA
"FAFIALA","1797","1 - 9.9cm","Baudouinia fluggeiformis",6068.10595706303,NA,NA
"FAFIALA","1797","1 - 9.9cm","Desmodium",12.1362119141261,NA,NA
"FAFIALA","1797","1 - 9.9cm","Desmodium barbatum",60.6810595706303,NA,NA
"FAFIALA","1797","1 - 9.9cm","Dracaena reflexa",1468.48164160925,NA,NA
"FAFIALA","1797","1 - 9.9cm","Eucalyptus robusta",821.217006189197,NA,NA
"FAFIALA","1797","1 - 9.9cm","Eugenia jambosa",4854.48476565042,NA,NA
"FAFIALA","1797","1 - 9.9cm","Harungana madagascariensis",206.315602540143,NA,NA
"FAFIALA","1797","1 - 9.9cm","Luxa capitata",7686.26754561317,NA,NA
"FAFIALA","1797","1 - 9.9cm","Nuxia capitata",44632.9420161843,NA,NA
"FAFIALA","1797","1 - 9.9cm","Olax glabriflora",24.2724238282521,NA,NA
"FAFIALA","1797","1 - 9.9cm","Pachytrophe obovata",60.6810595706303,NA,NA
"FAFIALA","1797","1 - 9.9cm","Psiadia altissima",3260.59560092853,NA,NA
"FAFIALA","1797","1 - 9.9cm","Psidium guajava",23487.6154578053,NA,NA
"FAFIALA","1797","1 - 9.9cm","Uapaca thouarsii",1618.16158855014,NA,NA
"FAFIALA","1797","1 - 9.9cm","Weinmannia madagascariensis",837.398622074698,NA,NA
"FAFIALA","1797","1 - 9.9cm","Weinmannia rutenbergii",22128.3597234232,NA,3640.86357423782
"FAFIALA","1797","<1cm","Nuxia capitata",32767.7721681404,NA,NA
"FAFIALA","1797","<1cm","Psidium guajava",109225.907227135,NA,NA
"FAFIALA","1797",">10cm","Albizia gummifera",36.4086357423782,NA,NA
"FAFIALA","1797",">10cm","Eucalyptus robusta",109.225907227135,NA,NA
"FAFIALA","1797",">10cm","Eugenia jambosa",12.1362119141261,NA,NA
"FAFIALA","1797",">10cm","Weinmannia rutenbergii",6.06810595706303,NA,NA
"FAFIALA","1797",">1cm","Albizia gummifera",4854.48476565042,NA,NA
"FAFIALA","1797",">1cm","Brachylaena perrieri",27913.2874024899,NA,NA
"FAFIALA","1797",">1cm","Buddleja madagascariensis",1213.62119141261,NA,NA
"FAFIALA","1797",">1cm","Desmodium",1213.62119141261,NA,NA
"FAFIALA","1797",">1cm","Desmodium barbatum",35195.0145509656,NA,NA
"FAFIALA","1797",">1cm","Eucalyptus robusta",3640.86357423782,NA,NA
"FAFIALA","1797",">1cm","Eugenia jambosa",6068.10595706303,NA,NA
"FAFIALA","1797",">1cm","Harungana madagascariensis",6068.10595706303,NA,NA
"FAFIALA","1797",">1cm","Nuxia capitata",4854.48476565042,NA,NA
"FAFIALA","1797",">1cm","Psiadia altissima",6068.10595706303,NA,NA
"FAFIALA","1797","<10cm planted","Albizia gummifera",NA,242.724238282521,NA
"FAFIALA","1797","<10cm planted","Citrus sinensis",NA,1225.75740332673,NA
"FAFIALA","1797","<10cm planted","Coffea arabica",NA,218.451814454269,NA
"FAFIALA","1797","<10cm planted","Coffea robusta",NA,3628.72736232369,NA
"FAFIALA","1797","<10cm planted","Dracaena",NA,5910.33520217939,NA
"FAFIALA","1797","<10cm planted","Dracaena reflexa",NA,104395.694885312,NA
"FAFIALA","1797","<10cm planted","Erica",NA,206.315602540143,NA
"FAFIALA","1797","<10cm planted","Ficus lutea",NA,1250.02982715498,NA
"FAFIALA","1797","<10cm planted","Ficus polita",NA,12.1362119141261,NA
"FAFIALA","1797","<10cm planted","Ficus reflexa",NA,48.5448476565042,NA
"FAFIALA","1797","<10cm planted","Fucus",NA,24.2724238282521,NA
"FAFIALA","1797","<10cm planted","Harungana madagascariensis",NA,145501.044638457,NA
"FAFIALA","1797","<10cm planted","Intsia bijuga",NA,5012.25552053406,NA
"FAFIALA","1797","<10cm planted","Litchi",NA,206.315602540143,NA
"FAFIALA","1797","<10cm planted","Litchi chinensis",NA,145.634542969513,NA
"FAFIALA","1797","<10cm planted","Luxa capitata",NA,60.6810595706303,NA
"FAFIALA","1797","<10cm planted","Mangifera indica",NA,24.2724238282521,NA
"FAFIALA","1797","<10cm planted","Nuxia capitata",NA,133.498331055387,NA
"FAFIALA","1797","<10cm planted","Psiadia altissima",NA,60.6810595706303,NA
"FAFIALA","1797","<10cm planted","Spondias dulcis",NA,97.0896953130085,NA
"FAFIALA","1797","<10cm planted","Syzygium aromaticum",NA,497.584688479168,NA
"FAFIALA","1797","<10cm planted","Trachylobium verrucosum",NA,36.4086357423782,NA
"FAFIALA","1797","<10cm planted","Trema orientalis",NA,27039.4801446729,NA
"FAFIALA","1797","<10cm planted","Weinmannia rutenbergii",NA,48.5448476565042,NA
"FAFIALA","1797",">1cm","Dracaena reflexa",NA,NA,1213.62119141261
"FAFIALA","1799","1 - 9.9cm","Desmodium barbatum",196.40685461581,NA,NA
"FAFIALA","1799","1 - 9.9cm","Nuxia capitata",164.455500276396,NA,NA
"FAFIALA","1799",">1cm","Persea americana",93.9745715865119,NA,NA
"FAFIALA","1799","<10cm planted","Coffea robusta",NA,5.63847429519071,NA
"FAFIALA","1799","<10cm planted","Dracaena reflexa",NA,94.914317302377,NA
"FAFIALA","1799","<10cm planted","Ficus lutea",NA,4.69872857932559,NA
"FAFIALA","1799","<10cm planted","Harungana madagascariensis",NA,238.69541182974,NA
"FAFIALA","1799","<10cm planted","Trema orientalis",NA,84.5771144278607,NA
"FAFIALA","1800","1 - 9.9cm","Brachylaena perrieri",515.48,NA,NA
"FAFIALA","1800","1 - 9.9cm","Eugenia jambosa",128.87,NA,NA
"FAFIALA","1800","1 - 9.9cm","Nuxia capitata",6987.61777777778,NA,NA
"FAFIALA","1800","<10cm planted","Canarium madagascariense",NA,787.538888888889,NA
"FAFIALA","1800","<10cm planted","Coffea robusta",NA,243.421111111111,NA
"FAFIALA","1800","<10cm planted","Dracaena reflexa",NA,443.885555555556,NA
"FAFIALA","1800","<10cm planted","Harungana madagascariensis",NA,1746.90444444444,NA
"FAFIALA","1800","<10cm planted","Intsia bijuga",NA,286.377777777778,NA
"FAFIALA","1800","<10cm planted","Litchi chinensis",NA,200.464444444444,NA
"FAFIALA","1800","<10cm planted","Mangifera",NA,28.6377777777778,NA
"FAFIALA","1800","<10cm planted","Spondias dulcis",NA,85.9133333333333,NA
"FAFIALA","1800","<10cm planted","Syzygium aromaticum",NA,343.653333333333,NA
"FAFIALA","1800","<10cm planted","Trema orientalis",NA,400.928888888889,NA
"FAFIALA","1801","<10cm planted","Coffea robusta",NA,1920.5,NA
"FAFIALA","1802","1 - 9.9cm","Nuxia capitata",1808.16666666667,NA,NA
"FAFIALA","1802","1 - 9.9cm","Weinmannia rutenbergii",198.898333333333,NA,NA
"FAFIALA","1802","<10cm planted","Dracaena reflexa",NA,1591.18666666667,NA
"FAFIALA","1802","<10cm planted","Harungana madagascariensis",NA,1193.39,NA
"FAFIALA","1802","<10cm planted","Trema orientalis",NA,3977.96666666667,NA
"FAFIALA","1803","1 - 9.9cm","Eucalyptus robusta",50.464171402443,NA,NA
"FAFIALA","1803","1 - 9.9cm","Luxa capitata",126.160428506108,NA,NA
"FAFIALA","1803","1 - 9.9cm","Nuxia capitata",16228.4364535023,NA,NA
"FAFIALA","1803","1 - 9.9cm","Thilachium angustifolium",1337.30054216474,NA,NA
"FAFIALA","1803","1 - 9.9cm","Weinmannia rutenbergii",5925.33479217018,NA,NA
"FAFIALA","1803","<1cm","Luxa capitata",11354.4385655497,NA,NA
"FAFIALA","1803","<1cm","Nuxia capitata",56772.1928277484,NA,NA
"FAFIALA","1803","<1cm","Weinmannia rutenbergii",34063.315696649,NA,NA
"FAFIALA","1803",">10cm","Eucalyptus robusta",25.2320857012215,NA,NA
"FAFIALA","1803",">10cm","Weinmannia rutenbergii",4.20534761687025,NA,NA
"FAFIALA","1803",">1cm","Thilachium angustifolium",1261.60428506108,NA,NA
"FAFIALA","1803","<10cm planted","Coffea robusta",NA,50.464171402443,NA
"FAFIALA","1803","<10cm planted","Dracaena reflexa",NA,6585.57436801881,NA
"FAFIALA","1803","<10cm planted","Harungana madagascariensis",NA,34139.0119537527,NA
"FAFIALA","1803","<10cm planted","Intsia bijuga",NA,1223.75615650924,NA
"FAFIALA","1803","<10cm planted","Syzygium aromaticum",NA,315.401071265269,NA
"FAFIALA","1803","<10cm planted","Trachydium verrucosum",NA,176.624599908551,NA
"FAFIALA","1803","<10cm planted","Trema orientalis",NA,3305.40322686002,NA
"FAFIALA","1804","1 - 9.9cm","Nuxia capitata",326.444444444444,NA,NA
"FAFIALA","1804","<10cm planted","Coffea robusta",NA,538.633333333333,NA
"FAFIALA","1805","1 - 9.9cm","Eugenia jambosa",12.2510750450825,NA,NA
"FAFIALA","1805","1 - 9.9cm","Euphorbia tulearensis",408.369168169418,NA,NA
"FAFIALA","1805","1 - 9.9cm","Harungana madagascariensis",661.558052434457,NA,NA
"FAFIALA","1805","1 - 9.9cm","Luxa capitata",24.5021500901651,NA,NA
"FAFIALA","1805","1 - 9.9cm","Nuxia capitata",518.628843575161,NA,NA
"FAFIALA","1805","1 - 9.9cm","Psiadia altissima",2213.36089147824,NA,NA
"FAFIALA","1805","1 - 9.9cm","Thilachium angustifolium",2932.09062745642,NA,NA
"FAFIALA","1805","1 - 9.9cm","Weinmannia rutenbergii",1384.37148009433,NA,NA
"FAFIALA","1805","<1cm","Weinmannia rutenbergii",11025.9675405743,NA,NA
"FAFIALA","1805",">1cm","Harungana madagascariensis",3675.32251352476,NA,NA
"FAFIALA","1805","<10cm planted","Coffea robusta",NA,61.2553752254127,NA
"FAFIALA","1805","<10cm planted","Dracaena reflexa",NA,8588.00360660286,NA
"FAFIALA","1805","<10cm planted","Entada louvelii",NA,12.2510750450825,NA
"FAFIALA","1805","<10cm planted","Harungana madagascariensis",NA,29696.6059092801,NA
"FAFIALA","1805","<10cm planted","Intsia bijuga",NA,2009.17630739354,NA
"FAFIALA","1805","<10cm planted","Litchi chinensis",NA,24.5021500901651,NA
"FAFIALA","1805","<10cm planted","Nuxia capitata",NA,661.558052434457,NA
"FAFIALA","1805","<10cm planted","Psiadia altissima",NA,24.5021500901651,NA
"FAFIALA","1805","<10cm planted","Thilachium angustifolium",NA,208.268275766403,NA
"FAFIALA","1805","<10cm planted","Trachydium verrucosum",NA,1531.38438063532,NA
"FAFIALA","1805","<10cm planted","Trachylobium verrucosum",NA,624.804827299209,NA
"FAFIALA","1805","<10cm planted","Trema orientalis",NA,539.047301983632,NA
"FAFIALA","1805","<10cm planted","Weinmannia rutenbergii",NA,575.800527118879,NA
"FAFIALA","1806","1 - 9.9cm","Albizia gummifera",1453.24532453245,NA,NA
"FAFIALA","1806","1 - 9.9cm","Harungana madagascariensis",726.622662266227,NA,NA
"FAFIALA","1806","1 - 9.9cm","Trema orientalis",7266.22662266227,NA,NA
"FAFIALA","1806","<1cm","Trema orientalis",52316.8316831683,NA,NA
"FAFIALA","1806",">10cm","Albizia gummifera",65.3960396039604,NA,NA
"FAFIALA","1806",">10cm","Artocarpus heterophyllus",21.7986798679868,NA,NA
"FAFIALA","1806",">10cm","Eriobotrya japonica",36.3311331133113,NA,NA
"FAFIALA","1806",">10cm","Harungana madagascariensis",7.26622662266227,NA,NA
"FAFIALA","1806",">10cm","Persea americana",21.7986798679868,NA,NA
"FAFIALA","1806",">10cm","Syzygium parkeri",7.26622662266227,NA,NA
"FAFIALA","1806",">10cm","Trema orientalis",87.1947194719472,NA,NA
"FAFIALA","1806","<10cm planted","Citrus sinensis",NA,290.649064906491,NA
"FAFIALA","1806","<10cm planted","Coffea robusta",NA,290.649064906491,NA
"FAFIALA","1808","1 - 9.9cm","Harungana madagascariensis",199.8,NA,NA
"FAFIALA","1808","<10cm planted","Dracaena reflexa",NA,629.37,NA
"FAFIALA","1808","<10cm planted","Harungana madagascariensis",NA,1578.42,NA
"FAFIALA","1809",">1cm","Syzygium parkeri",10277.7777777778,NA,NA
"FAFIALA","1809","<10cm planted","Citrus sinensis",NA,719.444444444445,NA
"FAFIALA","1809","<10cm planted","Coffea robusta",NA,513.888888888889,NA
"FAFIALA","1810","1 - 9.9cm","Brachylaena perrieri",1798,NA,NA
"FAFIALA","1810",">10cm","Brachylaena perrieri",8.99,NA,NA
"FAFIALA","1810","<10cm planted","Dracaena reflexa",NA,916.98,NA
"FAFIALA","1810","<10cm planted","Harungana madagascariensis",NA,2175.58,NA
"FAFIALA","1810","<10cm planted","Trema orientalis",NA,881.02,NA
"FAFIALA","1811","<10cm planted","Dracaena reflexa",NA,6033,NA
"FAFIALA","1811","<10cm planted","Harungana madagascariensis",NA,22344.4444444444,NA
"FAFIALA","1812","1 - 9.9cm","Brachylaena perrieri",1512.22589016921,NA,NA
"FAFIALA","1812","1 - 9.9cm","Coffea",1502.21114917471,NA,NA
"FAFIALA","1812","1 - 9.9cm","Desmodium barbatum",1375.3577632444,NA,NA
"FAFIALA","1812","1 - 9.9cm","Eucalyptus robusta",40.0589639779923,NA,NA
"FAFIALA","1812","1 - 9.9cm","Harungana madagascariensis",300.442229834942,NA,NA
"FAFIALA","1812","1 - 9.9cm","Nuxia capitata",20.0294819889962,NA,NA
"FAFIALA","1812","1 - 9.9cm","Psiadia altissima",150.221114917471,NA,NA
"FAFIALA","1812","1 - 9.9cm","Psidium guajava",590.869718675387,NA,NA
"FAFIALA","1812","1 - 9.9cm","Trema orientalis",10.0147409944981,NA,NA
"FAFIALA","1812",">10cm","Brachylaena perrieri",10.0147409944981,NA,NA
"FAFIALA","1812",">10cm","Eucalyptus robusta",43.3972109761583,NA,NA
"FAFIALA","1812",">10cm","Xylopia humblotiana",3.33824699816603,NA,NA
"FAFIALA","1812",">1cm","Albizia gummifera",1001.47409944981,NA,NA
"FAFIALA","1812",">1cm","Nuxia capitata",2002.94819889962,NA,NA
"FAFIALA","1812",">1cm","Trema orientalis",1001.47409944981,NA,NA
"FAFIALA","1812","<10cm planted","Albizia gummifera",NA,70.1031869614866,NA
"FAFIALA","1812","<10cm planted","Citrus sinensis",NA,681.002387625869,NA
"FAFIALA","1812","<10cm planted","Coffea robusta",NA,1271.87210630126,NA
"FAFIALA","1812","<10cm planted","Dracaena reflexa",NA,17776.1652652341,NA
"FAFIALA","1812","<10cm planted","Ficus megapoda",NA,30.0442229834942,NA
"FAFIALA","1812","<10cm planted","Ficus reflexa",NA,300.442229834942,NA
"FAFIALA","1812","<10cm planted","Harungana madagascariensis",NA,34040.104640299,NA
"FAFIALA","1812","<10cm planted","Intsia bijuga",NA,2022.97768088861,NA
"FAFIALA","1812","<10cm planted","Leucaena",NA,36053.0675801931,NA
"FAFIALA","1812","<10cm planted","Litchi chinensis",NA,110.162150939479,NA
"FAFIALA","1812","<10cm planted","Prunus persica",NA,10.0147409944981,NA
"FAFIALA","1812","<10cm planted","Spondias dulcis",NA,110.162150939479,NA
"FAFIALA","1812","<10cm planted","Syzygium aromaticum",NA,20.0294819889962,NA
"FAFIALA","1812","<10cm planted","Trachylobium verrucosum",NA,580.854977680889,NA
"FAFIALA","1812","<10cm planted","Trema orientalis",NA,3885.71950586525,NA
"FAFIALA","1812","1 - 9.9cm","Grevillea banksii",NA,NA,10.0147409944981
"FAFIALA","1813","1 - 9.9cm","Eucalyptus robusta",353.526880151725,NA,NA
"FAFIALA","1813","1 - 9.9cm","Nuxia capitata",2202.47246334525,NA,NA
"FAFIALA","1813","1 - 9.9cm","Pachytrophe obovata",74.2406448318623,NA,NA
"FAFIALA","1813","1 - 9.9cm","Psiadia altissima",10.6058064045518,NA,NA
"FAFIALA","1813","1 - 9.9cm","Weinmannia rutenbergii",1636.82945510249,NA,NA
"FAFIALA","1813",">10cm","Eucalyptus robusta",31.8174192136553,NA,NA
"FAFIALA","1813","<10cm planted","Citrus sinensis",NA,137.875483259173,NA
"FAFIALA","1813","<10cm planted","Dracaena reflexa",NA,3224.16514698373,NA
"FAFIALA","1813","<10cm planted","Harungana madagascariensis",NA,6671.05222846305,NA
"FAFIALA","1813","<10cm planted","Litchi chinensis",NA,21.2116128091035,NA
"FAFIALA","1813","<10cm planted","Mangifera indica",NA,31.8174192136553,NA
"FAFIALA","1813","<10cm planted","Trema orientalis",NA,10680.0470493836,NA
"FAFIALA","1814","<10cm planted","Dracaena reflexa",NA,1063.85611111111,NA
"FAFIALA","1814","<10cm planted","Harungana madagascariensis",NA,2247.58333333333,NA
"FAFIALA","1814","<10cm planted","Trema orientalis",NA,3386.35888888889,NA
"FAFIALA","1815","<10cm planted","Citrus sinensis",NA,1863.55555555556,NA
"FAFIALA","1816","<10cm planted","Syzygium aromaticum",NA,353.333333333333,NA
"FAFIALA","1817",">1cm","Weinmannia rutenbergii",1904.7304730473,NA,NA
"FAFIALA","1817","<10cm planted","Citrus sinensis",NA,114.283828382838,NA
"FAFIALA","1817","<10cm planted","Coffea robusta",NA,171.425742574257,NA
"FAFIALA","1817","<10cm planted","Dracaena reflexa",NA,19.047304730473,NA
"FAFIALA","1817","<10cm planted","Harungana madagascariensis",NA,5885.61716171617,NA
"FAFIALA","1817","<10cm planted","Intsia bijuga",NA,38.0946094609461,NA
"FAFIALA","1817","<10cm planted","Trema orientalis",NA,1295.21672167217,NA
"FAFIALA","1818","1 - 9.9cm","Nuxia capitata",1811.42183594638,NA,NA
"FAFIALA","1818","<1cm","Nuxia capitata",12870.6288343558,NA,NA
"FAFIALA","1818",">1cm","Albizia gummifera",4290.20961145194,NA,NA
"FAFIALA","1818","<10cm planted","Citrus",NA,772.23773006135,NA
"FAFIALA","1818","<10cm planted","Citrus sinensis",NA,243.111877982277,NA
"FAFIALA","1818","<10cm planted","Coffea robusta",NA,2388.21668370825,NA
"FAFIALA","1818","<10cm planted","Dracaena reflexa",NA,2945.943933197,NA
"FAFIALA","1818","<10cm planted","Harungana madagascariensis",NA,18347.7964383095,NA
"FAFIALA","1818","<10cm planted","Intsia bijuga",NA,1444.37056918882,NA
"FAFIALA","1818","<10cm planted","Litchi chinensis",NA,343.216768916155,NA
"FAFIALA","1818","<10cm planted","Mangifera indica",NA,171.608384458078,NA
"FAFIALA","1818","<10cm planted","Syzygium aromaticum",NA,57.2027948193592,NA
"FAFIALA","1818","<10cm planted","Trachylobium verrucosum",NA,300.314672801636,NA
"FAFIALA","1818","<10cm planted","Trema orientalis",NA,1601.67825494206,NA
"FAFIALA","1818","1 - 9.9cm","Weinmannia rutenbergii",NA,NA,476.689956827994
"FAFIALA","1819","1 - 9.9cm","Albizia gummifera",1625.81082747564,NA,NA
"FAFIALA","1819","1 - 9.9cm","Psidium guajava",16.2581082747564,NA,NA
"FAFIALA","1819","1 - 9.9cm","Tambourissa madagascariensis",1083.87388498376,NA,NA
"FAFIALA","1819",">1cm","Albizia gummifera",3251.62165495129,NA,NA
"FAFIALA","1819",">1cm","Psiadia altissima",3251.62165495129,NA,NA
"FAFIALA","1819","<10cm planted","Citrus sinensis",NA,634.066222715501,NA
"FAFIALA","1819","<10cm planted","Coffea robusta",NA,2357.42569983968,NA
"FAFIALA","1819","<10cm planted","Dracaena reflexa",NA,4015.75274386484,NA
"FAFIALA","1819","<10cm planted","Harungana madagascariensis",NA,10567.7703785917,NA
"FAFIALA","1819","<10cm planted","Spondias dulcis",NA,81.2905413737822,NA
"FAFIALA","1819","<10cm planted","Syzygium aromaticum",NA,227.61351584659,NA
"FAFIALA","1819","<10cm planted","Trema orientalis",NA,2520.00678258725,NA
"FONCET","295","1 - 9.9cm","Acacia caven",2340.34188034188,NA,NA
"FONCET","295","1 - 9.9cm","Alicia",468.068376068376,NA,NA
"FONCET","295","1 - 9.9cm","Brosimum alicastrum",1404.20512820513,NA,NA
"FONCET","295","1 - 9.9cm","Bursera simaruba",2340.34188034188,NA,NA
"FONCET","295","1 - 9.9cm","Byrsonima crassifolia",1404.20512820513,NA,NA
"FONCET","295","1 - 9.9cm","Cedrela odorata",1404.20512820513,NA,NA
"FONCET","295","1 - 9.9cm","Cochlospermum vitifolium",468.068376068376,NA,NA
"FONCET","295","1 - 9.9cm","Cojoba arborea",468.068376068376,NA,NA
"FONCET","295","1 - 9.9cm","Conostegia xalapensis",468.068376068376,NA,NA
"FONCET","295","1 - 9.9cm","Guazuma ulmifolia",468.068376068376,NA,NA
"FONCET","295","1 - 9.9cm","Malpighia glabra",2340.34188034188,NA,NA
"FONCET","295","1 - 9.9cm","Persea caerulea",468.068376068376,NA,NA
"FONCET","295","1 - 9.9cm","Pinus oocarpa",468.068376068376,NA,NA
"FONCET","295","1 - 9.9cm","Platymisciun dimhorphan",1404.20512820513,NA,NA
"FONCET","295","1 - 9.9cm","Quercus rugosa",5148.75213675214,NA,NA
"FONCET","295","<1cm","Acacia caven",8425.23076923077,NA,NA
"FONCET","295","<1cm","Brosimum alicastrum",4212.61538461538,NA,NA
"FONCET","295","<1cm","Bursera simaruba",8425.23076923077,NA,NA
"FONCET","295","<1cm","Cedrela odorata",12637.8461538462,NA,NA
"FONCET","295","<1cm","Conostegia xalapensis",12637.8461538462,NA,NA
"FONCET","295","<1cm","Haematoxylum campechianum",4212.61538461538,NA,NA
"FONCET","295","<1cm","Laurus nobilis",4212.61538461538,NA,NA
"FONCET","295","<1cm","Leucaena leucocephala",4212.61538461538,NA,NA
"FONCET","295","<1cm","Perymenium grande",8425.23076923077,NA,NA
"FONCET","295","<1cm","Platymisciun dimhorphan",12637.8461538462,NA,NA
"FONCET","295","<1cm","Psidium guajava",4212.61538461538,NA,NA
"FONCET","295","<1cm","Quercus rugosa",21063.0769230769,NA,NA
"FONCET","295",">10cm","Acacia caven",140.420512820513,NA,NA
"FONCET","295",">10cm","Bursera copallifera",32.7647863247863,NA,NA
"FONCET","295",">10cm","Bursera simaruba",196.588717948718,NA,NA
"FONCET","295",">10cm","Byrsonima crassifolia",93.6136752136752,NA,NA
"FONCET","295",">10cm","Cedrela odorata",56.1682051282051,NA,NA
"FONCET","295",">10cm","Ceiba pentandra",4.68068376068376,NA,NA
"FONCET","295",">10cm","Chrysophyllum cainito",23.4034188034188,NA,NA
"FONCET","295",">10cm","Cochlolospermun vitifolium",18.722735042735,NA,NA
"FONCET","295",">10cm","Cochlospermum vitifolium",93.6136752136752,NA,NA
"FONCET","295",">10cm","Cojoba arborea",14.0420512820513,NA,NA
"FONCET","295",">10cm","Conostegia xalapensis",32.7647863247863,NA,NA
"FONCET","295",">10cm","Crescentia cujete",4.68068376068376,NA,NA
"FONCET","295",">10cm","Dalbergia calderonii",4.68068376068376,NA,NA
"FONCET","295",">10cm","Diphysa americana",4.68068376068376,NA,NA
"FONCET","295",">10cm","Enterolobium cyclocarpum",42.1261538461538,NA,NA
"FONCET","295",">10cm","Erythrina coralloides",28.0841025641026,NA,NA
"FONCET","295",">10cm","Ficus petiolaris",4.68068376068376,NA,NA
"FONCET","295",">10cm","Gliricidia sepium",4.68068376068376,NA,NA
"FONCET","295",">10cm","Guatemala",14.0420512820513,NA,NA
"FONCET","295",">10cm","Guazuma ulmifolia",14.0420512820513,NA,NA
"FONCET","295",">10cm","Haematoxylum campechianum",121.697777777778,NA,NA
"FONCET","295",">10cm","Leucaena esculenta",4.68068376068376,NA,NA
"FONCET","295",">10cm","Leucaena leucocephala",4.68068376068376,NA,NA
"FONCET","295",">10cm","Lonchocarpus rugosus",14.0420512820513,NA,NA
"FONCET","295",">10cm","Malpighia glabra",18.722735042735,NA,NA
"FONCET","295",">10cm","Persea caerulea",4.68068376068376,NA,NA
"FONCET","295",">10cm","Perymenium grande",9.36136752136752,NA,NA
"FONCET","295",">10cm","Pinus oocarpa",243.395555555556,NA,NA
"FONCET","295",">10cm","Platymisciun dimhorphan",14.0420512820513,NA,NA
"FONCET","295",">10cm","Psidium sartorianum",4.68068376068376,NA,NA
"FONCET","295",">10cm","Quercus rugosa",1128.04478632479,NA,NA
"FONCET","295",">10cm","Sapindus saponaria",4.68068376068376,NA,NA
"FONCET","295",">10cm","Spondias mombin",18.722735042735,NA,NA
"FONCET","295",">10cm","Trichilia trifolia",4.68068376068376,NA,NA
"FONCET","295",">10cm","Ulmus mexicana",4.68068376068376,NA,NA
"FONCET","295","<10cm planted","Bursera simaruba",NA,18.722735042735,NA
"FONCET","295","<10cm planted","Guazuma ulmifolia",NA,4.68068376068376,NA
"FONCET","295","<10cm planted","Quercus rugosa",NA,4.68068376068376,NA
"FONCET","296","1 - 9.9cm","Diphysa americana",1504.20740740741,NA,NA
"FONCET","296","1 - 9.9cm","Haematoxylum campechianum",1504.20740740741,NA,NA
"FONCET","296","1 - 9.9cm","Pinus oocarpa",28579.9407407407,NA,NA
"FONCET","296","1 - 9.9cm","Quercus rugosa",27075.7333333333,NA,NA
"FONCET","296","<1cm","Pinus oocarpa",40613.6,NA,NA
"FONCET","296","<1cm","Quercus rugosa",108302.933333333,NA,NA
"FONCET","296",">10cm","Ochroma pyramidale",15.0420740740741,NA,NA
"FONCET","296",">10cm","Pinus oocarpa",541.514666666667,NA,NA
"FONCET","296",">10cm","Quercus rugosa",917.566518518518,NA,NA
"FONCET","296",">10cm","Quercus skinneri",75.2103703703704,NA,NA
"Faja Lobi","95",">10cm","Albizia",138.921914191419,NA,NA
"Faja Lobi","95",">10cm","Albizia adianthifolia",3820.35264026403,NA,NA
"Faja Lobi","95",">10cm","Cassia siamea",520.957178217822,NA,NA
"Faja Lobi","95",">10cm","Hevea brasiliensis",416.765742574257,NA,NA
"Faja Lobi","95",">10cm","Hymenocardia acida",2049.09823432343,NA,NA
"Faja Lobi","95",">10cm","Kikos",34.7304785478548,NA,NA
"Faja Lobi","95",">10cm","Maesopsis eminii",347.304785478548,NA,NA
"Faja Lobi","95",">10cm","Menocardia",277.843828382838,NA,NA
"Faja Lobi","95",">10cm","Pentaclethra macrophylla",555.687656765676,NA,NA
"Faja Lobi","95","<10cm planted","Cassia floribunda",NA,69.4609570957096,NA
"Faja Lobi","95","<10cm planted","Cassia siamea",NA,243.113349834983,NA
"Faja Lobi","95","<10cm planted","Hevea brasiliensis",NA,347.304785478548,NA
"Faja Lobi","95","<10cm planted","Pentaclethra macrophylla",NA,243.113349834983,NA
"Faja Lobi","96",">10cm","Cassia siamea",1975.74171052632,NA,NA
"Faja Lobi","96",">10cm","Maesopsis eminii",564.497631578947,NA,NA
"Faja Lobi","96",">10cm","Millettia laurentii",1458.28554824561,NA,NA
"Faja Lobi","96",">10cm","Pericopsis elata",94.0829385964912,NA,NA
"GANB","40",">10cm","Annonaceae",900.093333333333,NA,NA
"GANB","40",">10cm","Folha composta",1800.18666666667,NA,NA
"GANB","40",">10cm","Manga",1800.18666666667,NA,NA
"GANB","40","<10cm planted","Não possue",NA,0,NA
"Green Forests Work","2007","1 - 9.9cm","Platanus occidentalis",41602.9016393443,NA,NA
"Green Forests Work","2007","1 - 9.9cm","Rhus copallinum",7341.68852459016,NA,NA
"Green Forests Work","2007","1 - 9.9cm","Rhus typhina",2447.22950819672,NA,NA
"Green Forests Work","2007","1 - 9.9cm","Sycamore",66075.1967213115,NA,NA
"Green Forests Work","2007",">10cm","Platanus occidentalis",660.751967213115,NA,NA
"Green Forests Work","2007","<10cm planted","Castanea dentata",NA,24.4722950819672,NA
"Green Forests Work","2007","<10cm planted","Corylus americana",NA,464.973606557377,NA
